loss,accuracy,val_loss,val_accuracy
0.6193735431313204,0.6466666460037231,0.6297004632651806,0.6399999856948853
0.3430031446978804,0.846666693687439,0.1578063672069402,0.9750000238418579
0.27283958457561086,0.8816666603088379,0.12264987188005762,0.9800000190734863
0.15472863527028038,0.9466666579246521,0.08187629267993543,0.9900000095367432
0.15639929109583783,0.9399999976158142,0.09176770978327113,0.9599999785423279
0.10366877792501024,0.9599999785423279,0.11040253930157405,0.9800000190734863
0.13268415605550685,0.9466666579246521,0.05572058238363752,0.9750000238418579
0.12178597489724313,0.95333331823349,0.03893184090863542,1.0
0.0646286812241376,0.9783333539962769,0.07901525284382842,0.9649999737739563
0.0632792231687071,0.9766666889190674,0.025810618993797333,0.9950000047683716
0.037334119724340684,0.9900000095367432,0.03444229563805145,0.9850000143051147
0.07288592983020667,0.971666693687439,0.05690191593144391,0.9700000286102295
0.07887718818153142,0.9783333539962769,0.025488662933378238,1.0
0.05368811943162871,0.9733333587646484,0.017832566723587035,1.0
0.06613444682253895,0.9750000238418579,0.03822817445121473,0.9850000143051147
0.0742614878100978,0.9833333492279053,0.03726951767371361,0.9950000047683716
0.01899895326098649,0.996666669845581,0.021803706652684766,0.9900000095367432
0.04663809613154689,0.9866666793823242,0.039028352073341495,0.9850000143051147
0.029669429275360527,0.9900000095367432,0.23563937836313134,0.8899999856948853
0.04091924120782303,0.9833333492279053,0.00512753048832014,1.0
0.07926188405663595,0.9783333539962769,0.02168562871445136,0.9950000047683716
0.01998319437989242,0.9950000047683716,0.009944868845219404,1.0
0.04994606997398915,0.9916666746139526,0.02166769696457891,0.9950000047683716
0.028873574013655794,0.9916666746139526,0.005326165457354221,1.0
0.011207287587248054,0.996666669845581,0.00908018588506458,1.0
0.018129231045324327,0.9933333396911621,0.0055598081637410245,1.0
0.05386138197615073,0.9833333492279053,0.01018139534381028,1.0
0.027653312303302067,0.9950000047683716,0.018421740394250853,0.9950000047683716
0.005862906839259073,0.9983333349227905,0.005986601625867358,1.0
0.0020127154917194425,1.0,0.28082031804111457,0.9049999713897705
0.0918946475402172,0.971666693687439,0.05465994947710442,0.9750000238418579
0.06103395580228295,0.9866666793823242,1.9538904472103567,0.5350000262260437
0.054813698313060745,0.9850000143051147,0.008558216016947142,1.0
0.006161628321352927,1.0,0.0066178545204901695,1.0
0.0014062956415076282,1.0,0.003119129561731455,1.0
0.04640319509061091,0.9833333492279053,0.018055393256670698,1.0
0.017978300425623813,0.9933333396911621,0.02268258638413677,0.9950000047683716
0.0031796206288680295,1.0,0.001862363352699461,1.0
0.0007835814944596464,1.0,0.0014362001252333201,1.0
0.04601927241521922,0.9833333492279053,0.1822759206372332,0.9399999976158142
0.016634989359855402,0.9950000047683716,0.0035209972699156112,1.0
0.0010327677319874459,1.0,0.003533494399792971,1.0
0.0005101020552140293,1.0,0.0015946647027155335,1.0
0.000354190394723967,1.0,0.0014974336462257654,1.0
0.00048153903499919436,1.0,0.0026485253640748854,1.0
0.20152936465146584,0.9750000238418579,0.060585683688919686,0.9649999737739563
0.027314979673911256,0.9933333396911621,0.10649788346219481,0.9399999976158142
0.005188683585888801,1.0,0.008666476563531518,1.0
0.0037074175902091135,0.996666669845581,0.026507692153806276,0.9850000143051147
0.001460082975768356,1.0,0.0028356357491055918,1.0
0.06868709666064986,0.9900000095367432,0.004139838252243741,1.0
0.050076459747339125,0.9900000095367432,0.006388763717474362,1.0
0.002317653267523916,1.0,0.0030224695569457793,1.0
0.0012974013123421813,1.0,0.002670387235105629,1.0
