loss,accuracy,val_loss,val_accuracy
0.6264464327506721,0.625,0.43019360199570655,0.7699999809265137
0.24340292406828667,0.9150000214576721,0.20426247597582914,0.949999988079071
0.20312861175941976,0.9183333516120911,0.07321775018092012,0.9950000047683716
0.08659140794414043,0.971666693687439,0.030582332281392156,0.9950000047683716
0.13907752389024353,0.949999988079071,0.03448129701489961,0.9900000095367432
0.08017334915955303,0.9733333587646484,0.14261144401478767,0.9549999833106995
0.09132095333737605,0.9599999785423279,0.020298490131715426,0.9950000047683716
0.05023272353841339,0.9850000143051147,0.21343559977649307,0.925000011920929
0.07677504244516237,0.9733333587646484,0.013429937788835958,1.0
0.020101917348103578,0.9916666746139526,0.021886833196683993,0.9950000047683716
0.0459870557771511,0.9883333444595337,0.009316099491391156,1.0
0.06272981506105492,0.9750000238418579,0.018679166874920838,1.0
0.09564892964187792,0.9750000238418579,0.021750452501767086,1.0
0.049074783742263046,0.9850000143051147,0.014716204595976308,1.0
0.02151455108472921,0.9950000047683716,0.007641258523668526,1.0
0.07280647519328191,0.9850000143051147,0.016366678641999782,1.0
0.0193902598172579,0.9950000047683716,0.024730182781958092,0.9950000047683716
0.09870053611388739,0.9783333539962769,0.04356571876754515,0.9800000190734863
0.06400920194581744,0.9800000190734863,0.03629835002735717,0.9800000190734863
0.020654110514765865,0.9950000047683716,0.004637178338617396,1.0
0.05016298542112922,0.9866666793823242,0.012243561939426969,1.0
0.03280523717771537,0.9900000095367432,0.014368249695871214,1.0
0.03509961570916532,0.9866666793823242,0.005326066964518894,1.0
0.024224711528391035,0.9900000095367432,0.004406281033300239,1.0
0.030230815517474016,0.9916666746139526,0.01672316633735267,0.9950000047683716
0.013205812945053986,0.9950000047683716,0.0035670600345708435,1.0
0.048621504639697895,0.9866666793823242,0.030572242129370295,0.9900000095367432
0.0242354161628469,0.996666669845581,0.013949530410342312,0.9950000047683716
0.04244322965606139,0.9766666889190674,0.007158955470779809,1.0
0.002836541497113814,1.0,0.11068165604752438,0.9599999785423279
0.0020484264779518212,1.0,0.0018634715714043893,1.0
0.03155925893949568,0.9933333396911621,0.009501216798586646,1.0
0.0028297830556952993,1.0,0.00297444115646357,1.0
0.0007853703460922645,1.0,0.0025277583921613457,1.0
0.07880322771230974,0.9866666793823242,0.011935223345072075,1.0
0.029676010397513816,0.9883333444595337,0.009907666393796042,0.9950000047683716
