loss,accuracy,val_loss,val_accuracy
0.7043233125905196,0.5450000166893005,0.6906373926997185,0.5699999928474426
0.6164184601356586,0.675000011920929,0.35587961222976444,0.9850000143051147
0.3425300486962078,0.846666693687439,0.1493202257860685,0.9950000047683716
0.21568877661317856,0.9266666769981384,0.12890285746427252,0.9649999737739563
0.1514239469330202,0.9483333230018616,0.04932771569001489,0.9850000143051147
0.08764440137618901,0.9766666889190674,0.1453361398514926,0.9649999737739563
0.14560317350790783,0.9466666579246521,0.04383616729384812,0.9900000095367432
0.08455713392841782,0.9683333039283752,0.11278692772102658,0.949999988079071
0.05312193721847611,0.9800000190734863,0.019339221195780285,0.9950000047683716
0.10279778371839128,0.9666666388511658,0.0326663184651261,0.9900000095367432
0.043175365288737284,0.9900000095367432,0.02925240575033058,0.9900000095367432
0.07542527896464964,0.9733333587646484,0.04838179908623374,0.9900000095367432
0.05177223983434056,0.9766666889190674,0.023171975933606745,1.0
0.04291619499574105,0.9883333444595337,0.023053687751954044,1.0
0.023882503346522935,0.9916666746139526,0.01125375105042508,0.9950000047683716
0.03546349001876796,0.9933333396911621,0.02306312683804663,0.9950000047683716
0.043829679659032145,0.9850000143051147,0.023538207974703483,0.9950000047683716
0.05936194717265237,0.9783333539962769,0.03669910409096588,0.9850000143051147
0.014684348342612783,0.9950000047683716,0.022456772753618282,0.9950000047683716
0.03475017192568857,0.9883333444595337,0.0253609744734797,0.9900000095367432
0.10211053325550899,0.9800000190734863,0.03633976973802433,0.9950000047683716
0.020458707374193093,0.996666669845581,0.0182943230526476,0.9950000047683716
0.03923114893818504,0.9916666746139526,0.010818671182307752,0.9950000047683716
0.025972345092372274,0.9866666793823242,0.008693126321677482,0.9950000047683716
0.004936812086425952,1.0,0.007037669561620561,0.9950000047683716
0.03188431826481573,0.9866666793823242,0.008850712368280682,0.9950000047683716
0.16972805593973278,0.9733333587646484,0.035636525130812585,0.9950000047683716
0.01674530367021705,0.9983333349227905,0.014890874171857717,0.9950000047683716
0.0068558026786401886,0.9983333349227905,0.02771773696360501,0.9950000047683716
0.00960697800907153,0.996666669845581,0.07117481697908787,0.9850000143051147
0.004994071846848022,1.0,0.005019692216276894,1.0
0.07927016236618009,0.9916666746139526,0.022457969560616676,1.0
0.0464446097840453,0.9916666746139526,0.017447725632063964,0.9950000047683716
0.007408562631791611,1.0,0.01977201512379324,0.9950000047683716
0.003731968909414777,1.0,0.01338502497441624,1.0
0.062410027353616664,0.9866666793823242,0.009061511633856973,0.9950000047683716
0.017120674353301515,0.9916666746139526,0.008255502257153643,0.9950000047683716
0.038004799486993084,0.9883333444595337,0.011528028419237123,1.0
0.007118122756100682,1.0,0.007040515806040802,1.0
0.062034037793330526,0.9883333444595337,0.0186363560773691,0.9950000047683716
0.006943257646711914,1.0,0.015187494040087018,0.9950000047683716
0.003108275219267315,1.0,0.005066440974701649,1.0
0.013726212336144848,0.9950000047683716,0.010245427083603573,0.9950000047683716
0.012318324980912601,0.9950000047683716,0.006665837572334255,0.9950000047683716
0.13930871704778242,0.9750000238418579,0.07964794889420088,0.9750000238418579
0.017470494084092514,0.9950000047683716,0.0076870361918122045,1.0
