loss,accuracy,val_loss,val_accuracy
0.6644545232846091,0.5916666388511658,0.7123550125956535,0.48500001430511475
0.3935924375462734,0.8266666531562805,0.23110788149671863,0.9649999737739563
0.253269096048413,0.9066666960716248,0.12871427969817886,0.9950000047683716
0.13904760646266748,0.9516666531562805,0.06602598854318785,0.9850000143051147
0.14186678182349358,0.9483333230018616,0.04339769125319435,0.9900000095367432
0.07475751023524518,0.9766666889190674,0.15883797601490982,0.9700000286102295
0.11380776907116835,0.949999988079071,0.024907943674056698,0.9950000047683716
0.06595157526483329,0.9766666889190674,0.17123350261426823,0.9300000071525574
0.03430837318795017,0.9933333396911621,0.13154975975291563,0.9449999928474426
0.11690352288651676,0.9599999785423279,0.019177005629421727,0.9950000047683716
0.054000467062479206,0.9833333492279053,0.03419424531540699,0.9850000143051147
0.04027145613962384,0.9833333492279053,0.01619457488149244,1.0
0.09543868353310998,0.9666666388511658,0.03751033385284245,0.9950000047683716
0.052214989474615836,0.9900000095367432,0.013010155302715702,1.0
0.05579192107874777,0.9816666841506958,0.0262343418891885,0.9950000047683716
0.09941347939894306,0.9733333587646484,0.038272879643627675,0.9950000047683716
0.02712251933259097,0.9916666746139526,0.020726231299713616,0.9950000047683716
0.006528669660395856,1.0,0.006303607915247653,1.0
0.02452938542414124,0.9916666746139526,0.138236259807706,0.9300000071525574
0.05521138679031622,0.9900000095367432,0.024028017063961328,0.9950000047683716
0.10987948282535286,0.971666693687439,0.026666334094511513,0.9950000047683716
0.03390276802923042,0.9883333444595337,0.02034574415830093,0.9950000047683716
0.027469164909944263,0.9900000095367432,0.007989482509898166,1.0
0.008974925341719337,0.9983333349227905,0.017258046079967216,0.9950000047683716
0.0932427459523609,0.9816666841506958,0.03941686961414234,0.9900000095367432
0.038659320771631325,0.9833333492279053,0.007716508228769712,1.0
0.005564860043502951,0.9983333349227905,0.004897598143630794,1.0
0.05464188905469324,0.9916666746139526,0.18504061836180882,0.925000011920929
0.011240805057241659,0.9983333349227905,0.006746436663907538,1.0
0.0018783413297344728,1.0,0.1691838435090827,0.9399999976158142
0.011139496353047574,0.996666669845581,0.0024339521874586724,1.0
0.031644785288995864,0.9916666746139526,0.002528631883677406,1.0
0.03895432338490727,0.9933333396911621,0.006283897826760381,1.0
0.0039655877212324475,1.0,0.0029691367898581687,1.0
0.0027354441728170424,1.0,0.004898837859969838,1.0
0.0485706782914219,0.9816666841506958,0.011280262957486471,0.9950000047683716
0.09686235571358291,0.9866666793823242,0.03362955743868952,1.0
0.025074934167076415,0.9950000047683716,0.00677978783282164,1.0
0.002959346333450957,1.0,0.01045226314201745,1.0
0.021214588808388963,0.9933333396911621,0.009800541683885057,1.0
0.004049672629115075,1.0,0.0027278972728272777,1.0
0.00113064526831342,1.0,0.0018028447344537212,1.0
0.0005063550583539349,1.0,0.0009722837421948327,1.0
0.00043324101185640747,1.0,0.0006611737218327107,1.0
7.177439453626656,0.5333333611488342,8.227814846038818,0.4650000035762787
7.4332283655802405,0.5166666507720947,8.227814846038818,0.4650000035762787
7.4332283655802405,0.5166666507720947,8.227814846038818,0.4650000035762787
7.4332283655802405,0.5166666507720947,8.227814846038818,0.4650000035762787
5.97282936750331,0.5883333086967468,0.12276425713080016,0.9549999833106995
0.010677605384950937,0.9983333349227905,0.006519080255069944,1.0
0.004202202020270013,1.0,0.006119272279815036,1.0
0.04048156439072053,0.9900000095367432,0.00955220634428386,1.0
0.00482704862991909,1.0,0.002602167617544815,1.0
0.020581817512847267,0.9916666746139526,0.00631443650259186,1.0
0.001838493751086657,1.0,0.00193548424874173,1.0
0.018431404678932697,0.9933333396911621,0.0027378070532541087,1.0
0.03954807100983281,0.9900000095367432,0.145329533477407,0.925000011920929
0.01498024297494176,0.9933333396911621,0.01558063919558542,0.9950000047683716
0.02191793907728722,0.9933333396911621,0.004289779648716702,1.0
