loss,accuracy,val_loss,val_accuracy
0.6189780419506132,0.6349999904632568,0.4833796903863549,0.7400000095367432
0.31110072283624807,0.878333330154419,0.33286407096193216,0.8149999976158142
0.26492095097140766,0.8916666507720947,0.11172709696031234,0.9800000190734863
0.13745752604367642,0.9466666579246521,0.0526880943447577,0.9950000047683716
0.1629297346911893,0.9483333230018616,0.05810448647538578,0.9850000143051147
0.07560272197871237,0.9766666889190674,0.16649458088062602,0.9549999833106995
0.12055623754469112,0.9566666483879089,0.0382650194456437,0.9850000143051147
0.07232884939934707,0.9733333587646484,0.05435647849669294,0.9750000238418579
0.07378726601304383,0.9700000286102295,0.035072736559855,0.9850000143051147
0.0906935264325916,0.9649999737739563,0.09199863362692667,0.9649999737739563
0.07147982455953164,0.9850000143051147,0.017597048365131655,0.9950000047683716
0.09300782801124123,0.9649999737739563,0.02246759621274208,1.0
0.06004938737117171,0.9783333539962769,0.030074254149108696,1.0
0.08721841664430768,0.9783333539962769,0.11605615776319617,0.9700000286102295
0.03891873155910403,0.9833333492279053,0.029018929742525755,1.0
0.02999819691792786,0.9883333444595337,0.011942966968756536,0.9950000047683716
0.026568602626485145,0.9916666746139526,0.015757919395820254,1.0
0.07433193826990724,0.9766666889190674,0.02846500442188699,0.9950000047683716
0.08661046439992975,0.9666666388511658,0.26261487916070964,0.8700000047683716
0.0295693956898414,0.9900000095367432,0.009489863190701513,1.0
0.0741842672039054,0.9816666841506958,0.015066074872068782,1.0
0.018457219483155155,0.9950000047683716,0.015242005027300855,1.0
0.03997635185714727,0.9883333444595337,0.009872310406226355,1.0
0.009406019560086515,0.996666669845581,0.0059503197295907384,1.0
0.03993645813306789,0.9833333492279053,0.3612501848067128,0.875
0.05161609782585013,0.9833333492279053,0.00704495660223003,1.0
0.006410440108471297,1.0,0.0029466356314204133,1.0
0.04713182985839911,0.9850000143051147,0.22426534892927644,0.9200000166893005
0.02053931014692703,0.9983333349227905,0.004141581018511431,1.0
0.0017462325249663262,1.0,0.8688395393732539,0.625
0.08192447886889631,0.9733333587646484,0.008415019945949353,1.0
0.0033922548955891683,1.0,0.007716084838582092,1.0
