loss,accuracy,val_loss,val_accuracy
0.6906940501804153,0.5683333277702332,0.6840215694904327,0.4650000035762787
0.6019826416174571,0.6733333468437195,0.42026287285611036,0.8600000143051147
0.41381132384218894,0.8033333420753479,0.44462928840774113,0.6100000143051147
0.21506864592234098,0.9233333468437195,0.10916639282077086,0.9700000286102295
0.21766250988913574,0.9200000166893005,0.11400552707869792,0.9649999737739563
0.11595357557402015,0.9616666436195374,0.16383695180844826,0.9700000286102295
0.13253642257238463,0.9433333277702332,0.053020335064647955,0.9900000095367432
0.10187203990758197,0.9633333086967468,0.04324773059002837,0.9950000047683716
0.10453878749693482,0.9599999785423279,0.1626009077623894,0.9200000166893005
0.08048760900230832,0.9683333039283752,0.3369716793990119,0.8600000143051147
0.055174100167478174,0.9850000143051147,0.19884775486769285,0.8999999761581421
0.04757632363420797,0.9866666793823242,0.030069558985301514,1.0
0.1130585514956159,0.9666666388511658,0.023084568201829823,1.0
0.03621204217246214,0.9933333396911621,0.017738884618680686,1.0
0.04085878623067796,0.9866666793823242,0.044734734100672996,1.0
0.06767942885650309,0.9816666841506958,0.018234331477287924,1.0
0.04019438152109238,0.9916666746139526,0.030606188761585145,0.9900000095367432
0.015002473803569399,1.0,0.0744740454736126,0.9700000286102295
0.030618412998917936,0.9933333396911621,0.042242943939688755,0.9850000143051147
0.03735516605119765,0.9850000143051147,0.01109538846912983,1.0
0.19064083529421488,0.9549999833106995,0.024863205025310434,1.0
0.035982738307828395,0.9900000095367432,0.016618347941486037,1.0
0.02918632678394645,0.9933333396911621,0.008951688446929324,1.0
0.016770568255875785,0.9950000047683716,0.011899065805054364,1.0
0.033042760210499275,0.996666669845581,0.01846886344933978,1.0
0.02946295466057195,0.9883333444595337,0.006960923227571847,1.0
0.024913941528353738,0.9950000047683716,0.09262012459576453,0.949999988079071
0.04647668014183659,0.9883333444595337,0.06450762037034963,0.9800000190734863
0.014495835250007628,0.996666669845581,0.010432276863530347,1.0
0.00533579236238238,0.9983333349227905,1.6974113972907683,0.550000011920929
0.04631633619522516,0.9833333492279053,0.005475352998553902,1.0
0.010515740696567626,0.9950000047683716,0.004153248195490952,1.0
0.0014989403914735416,1.0,0.0018469376575383123,1.0
0.030025531645209373,0.9916666746139526,0.00497538412050762,1.0
0.006611597408518091,0.9983333349227905,0.004162149661907328,1.0
0.002410174248104546,1.0,0.0028806735017132823,1.0
0.07503197467193887,0.9883333444595337,0.0023010364158836793,1.0
0.1001040056337199,0.9816666841506958,0.04244721953082489,0.9950000047683716
0.008881822779506348,1.0,0.008313731081049127,1.0
0.004539933684550128,1.0,0.004979296183265944,1.0
0.02281827151584937,0.9933333396911621,0.008162354904803272,1.0
0.00412590745459763,1.0,0.006627024767762322,1.0
0.0879841580264541,0.9833333492279053,0.014010108245527135,1.0
